,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,RespectfulResponse,CourteousExchange,ActiveListening,Contract,Churn,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Bandwidth_GB_Year
5803,-0.6636348151189906,-0.5065919164222484,1.4939525165760907,-1.117551618570494,-0.6344544333321901,0.3252089645289763,0.005867974104602262,-0.6258635316811727,1.2280338346441682,0.46258141066958264,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,-1.4677424785204796,0.4903839162092966,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0377132440707733
3155,1.550614830693023,-0.5065919164222484,1.0108104681128514,0.5655963776843718,0.3635715615413155,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,-1.0915315938109922,-0.8193954430145611,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,0.4898783058016274,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-1.2743708604902195
3960,-0.5429306317729983,-0.9723379092716081,0.7209252390349075,0.5585413941590414,-0.5282360974248167,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,-0.9165371750450588,1.6888818023135546,0.49067915569344955,0.4783542977305066,-0.4737697057245398,1.4647605064018812,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-0.701669748916961
1735,-0.661209644959915,-0.5065919164222484,0.6242968293422596,0.13278799734824098,-0.3087833327330009,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,-1.21476924618914,-0.003593171996471495,1.4543067198989672,2.4114894673829887,0.4990633655784165,0.4898783058016274,1.4706742426431563,0.48638937610826977,1.4492680783271112,0.4903839162092966,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.1399735802676878
3836,-0.5977394773681073,0.4249000692764709,1.5422667214224148,-0.35417963396667557,0.49394014283607984,-1.3272756113296431,-1.0058516991026796,0.9466579047036832,-0.46936766948834907,-0.4689327474586969,1.4543067198989672,1.4449218825567476,1.4718964368813727,1.4647605064018812,-0.48098688487745467,1.453943336936338,1.4492680783271112,0.4903839162092966,2,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.5453064416757691
6888,-0.4090612389920241,2.2878840406739096,0.43104000995696373,-0.04812193733701438,1.0743585675225986,0.3252089645289763,0.005867974104602262,0.9466579047036832,0.9788732313859534,1.630222173639893,-1.436575972717586,-0.48821328709573447,-1.446602777027496,-1.45988609539888,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-1.4540408110282002,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.0825673167292427
262,1.5830428202486628,-0.9723379092716081,1.6388951311150628,0.8325700897302301,-0.06651590064878385,1.316699710044148,0.005867974104602262,0.9466579047036832,-0.9669235130346845,-1.109227500729249,1.4543067198989672,1.4449218825567476,1.4718964368813727,1.4647605064018812,0.4948436788828508,0.48638937610826977,0.47693122604458105,-0.4818284474094517,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.2391211599932992
8047,-0.4907548280648857,0.8906460621258305,-0.2936730627378957,-0.8146522452180315,-0.7603325636736555,-0.0052879506427475865,1.0175876473118841,0.9466579047036832,1.2090426490571,0.1712720450569352,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.1523397900831918
8466,0.8687262725369327,-0.5065919164222484,0.2377831905716679,0.4606801835553922,2.579246019944004,-1.9882694416730908,-1.0058516991026796,-0.6258635316811727,1.0654405284564943,2.212757068800547,0.49067915569344955,1.4449218825567476,-0.4737697057245398,1.4647605064018812,0.4948436788828508,1.453943336936338,-1.4677424785204796,1.462596279828045,2,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1.3355362667373578
3866,-0.6508853491398502,-0.9723379092716081,1.349009902037119,-0.6626172438585511,-1.2916067108351321,-0.0052879506427475865,-1.0058516991026796,2.519179341088539,-0.7445647585626725,-1.2840661464077232,0.49067915569344955,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-1.4540408110282002,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.8944506847329291
6118,-0.4966445270226408,-0.04084592357288879,0.4793542148032877,-0.5333572074112937,0.2678583874764946,0.986202794872424,0.005867974104602262,-0.6258635316811727,1.0924818649199033,2.212757068800547,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1.3295247503286747
1900,-0.6325926370828227,0.8906460621258305,1.397324106883443,-0.7901154848823724,0.9886318431922323,-1.657772526501367,-1.0058516991026796,-0.6258635316811727,-0.6879159610592215,1.630901967685156,-2.4002035369231036,-1.4547808719219755,-2.4194358483304526,0.4898783058016274,-0.48098688487745467,-2.4162725063759347,1.4492680783271112,-1.4540408110282002,2,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.6093743286157306
2554,-0.25177163153197685,-0.04084592357288879,1.6872093359613867,2.545704780311771,-0.255374414828853,0.6557058797007002,0.005867974104602262,-0.6258635316811727,-1.0511289583529027,0.6999865154973941,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.0246852798898949
5479,0.22605618038189368,-0.9723379092716081,0.8658678535738794,-0.9490611358828556,1.2629991760426573,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,1.0995139285013502,-0.7601885511411577,0.49067915569344955,0.4783542977305066,2.444729508184329,1.4647605064018812,-0.48098688487745467,-0.48116458471979834,1.4492680783271112,-1.4540408110282002,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.9919423856647733
5235,-0.531012652705541,1.3563920549751902,-0.7768151112011352,0.2586705499764956,-0.6269910706387252,-0.3357848658144715,0.005867974104602262,0.9466579047036832,1.3993954743876045,-1.3425883770865557,0.49067915569344955,1.4449218825567476,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1.2896746325174566
7812,0.5329441413689199,0.4249000692764709,-1.211642954818051,1.654579931271485,-0.6497027453061374,1.316699710044148,0.005867974104602262,0.9466579047036832,1.0357934633668529,-0.5864499510697564,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,0.47693122604458105,0.4903839162092966,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.9154988130228102
6480,-0.6728504617234778,0.4249000692764709,1.5422667214224148,0.2900676026765618,-0.2821427177914253,0.6557058797007002,1.0175876473118841,0.9466579047036832,0.3857897301789772,-0.17838722154611558,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-1.4487185455478664,1.4492680783271112,-0.4818284474094517,2,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.45413936147818573
3675,1.0655115083019258,-0.9723379092716081,1.204067287498147,-0.7610462150243825,0.5497691873156968,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,-0.031990635821195455,-0.9928103427252629,1.4543067198989672,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,-0.224083185934265
4497,-0.45354578876706836,-0.9723379092716081,1.4456383117297669,-0.9459287005013716,0.741145130024175,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,-0.8407082028821014,-0.7600511531463281,-1.436575972717586,-1.4547808719219755,-1.446602777027496,1.4647605064018812,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,-0.8843377313288308
7485,-0.41723752695690763,-0.5065919164222484,0.09284057603269602,0.7424993625931766,-1.7063502449916639,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0.9318385060176945,1.1030353825995658,1.4543067198989672,0.4783542977305066,0.4990633655784165,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,1.462596279828045,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.9331086788689272
5565,2.8579894181627026,-0.9723379092716081,-0.7768151112011352,-0.3364205375063614,-0.7111634194741729,2.3081904555593193,-1.0058516991026796,-0.6258635316811727,1.267197292973562,1.165656265327533,1.4543067198989672,1.4449218825567476,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,2.421497297764406,0.47693122604458105,0.4903839162092966,2,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1.3531934942358268
4550,-0.6570522104014995,-0.5065919164222484,0.7209252390349075,0.7263268749743387,1.4403019251625577,-0.3357848658144715,2.0293073205191656,-0.6258635316811727,-0.9057303977599213,-0.5281699134665545,-1.436575972717586,-1.4547808719219755,-1.446602777027496,0.4898783058016274,2.446504806403462,-1.4487185455478664,-1.4677424785204796,-1.4540408110282002,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.8589964585412228
3955,-0.5791696030071855,0.4249000692764709,1.1557530826518232,0.6797357552619683,-0.3718290836659128,0.3252089645289763,0.005867974104602262,0.9466579047036832,-1.2266275799351631,0.8147138411795543,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,1.4492680783271112,0.4903839162092966,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,-1.264989013318469
3321,-0.645342103061963,-0.04084592357288879,1.4456383117297669,-0.8880660619205436,1.4784084235614297,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,-0.3881944954070616,-0.3529269217907562,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,1.453943336936338,-0.4954056262379492,-0.4818284474094517,2,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-0.6311425909214184
1474,-0.5718940925299586,-0.9723379092716081,1.4939525165760907,-0.6382627626790205,0.1552719415513736,0.6557058797007002,0.005867974104602262,-0.6258635316811727,-1.2155868104885292,1.1644652575903236,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,-1.0140719053739573
6239,0.4048258663937536,-0.04084592357288879,1.300695697190795,-0.9012759813092313,1.130745431996414,-0.6662817809861953,2.0293073205191656,-0.6258635316811727,0.799402821326834,-0.7600837560603557,1.4543067198989672,0.4783542977305066,0.4990633655784165,-0.48500389479862627,-1.45681744863776,-0.48116458471979834,2.4216049306096417,1.462596279828045,2,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.6944229019765553
1174,0.02074820377214914,-0.9723379092716081,-0.9217577257401072,1.0259813956447479,-0.8086807117660381,-0.6662817809861953,2.0293073205191656,-0.6258635316811727,-1.0909596139886901,2.0955712970983704,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-1.4487185455478664,-0.4954056262379492,0.4903839162092966,2,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1.0322839466183824
3488,-0.4578418044774309,-0.9723379092716081,0.2377831905716679,-0.4606310157744102,0.8585763198872239,-0.0052879506427475865,0.005867974104602262,2.519179341088539,-1.2085691998134944,-0.2952244215217505,0.49067915569344955,1.4449218825567476,1.4718964368813727,0.4898783058016274,0.4948436788828508,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-1.1372198699002856
7600,-0.44994267881644173,0.8906460621258305,-0.14873044819892378,2.408410275846524,0.2008057358846883,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0.9040464625407776,-1.8669750435678607,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,1.4706742426431563,0.48638937610826977,0.47693122604458105,-1.4540408110282002,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.8821050603355013
2663,-0.4426671683392149,1.82213804782455,1.4939525165760907,-1.2497160641397205,0.7579435767169402,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-1.136717537700392,-0.29413921024055895,-1.436575972717586,-1.4547808719219755,-1.446602777027496,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-2.4400793308030098,0.4903839162092966,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,-1.1707239254843638
333,0.7517637802935143,-0.5065919164222484,-1.066700340279079,-0.9523701763611332,-0.10780585658426987,0.986202794872424,0.005867974104602262,-0.6258635316811727,-0.7891149700941296,0.6988990220122211,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-1.4487185455478664,0.47693122604458105,0.4903839162092966,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.5432067033141481
7848,1.9802164017292756,-0.9723379092716081,-1.018386135432755,0.34327148391486106,-2.3892270972029728,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1.2211764948109534,1.455880419658989,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1.4457726854003963
7993,-0.6541420062106088,-0.04084592357288879,0.8175536487275554,-1.1572976949529192,-0.5923732994565825,-0.3357848658144715,1.0175876473118841,0.9466579047036832,1.4098471313273095,-0.003174504004770733,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.4799541574520685
3017,-0.6334241239945057,-0.5065919164222484,1.0591246729591752,-0.5929561081485516,-0.8462596932378418,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-0.7663432039429676,-1.3427513916566918,1.4543067198989672,1.4449218825567476,1.4718964368813727,1.4647605064018812,-0.48098688487745467,1.453943336936338,1.4492680783271112,0.4903839162092966,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.9323308339384463
4750,1.7016682863154473,-0.9723379092716081,-0.10041624335259981,-0.5472121964205994,-0.34516764019620494,0.6557058797007002,0.005867974104602262,-0.6258635316811727,-0.7802292036482483,1.1070245820087516,0.49067915569344955,-0.48821328709573447,1.4718964368813727,1.4647605064018812,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.7537533979138148
347,0.00037677443591393914,2.7536300335232693,1.2523814923444712,-0.48237152874416855,-0.44781642581023196,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,-0.7903360954610275,0.9318993101403873,1.4543067198989672,1.4449218825567476,0.4990633655784165,-1.45988609539888,-0.48098688487745467,1.453943336936338,2.4216049306096417,0.4903839162092966,2,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-0.5132709713331864
95,1.1476901314066024,-0.9723379092716081,-1.1633287499717269,-0.5509528200370256,0.3554706038737585,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-1.1290322320588329,1.6888525295543177,1.4543067198989672,1.4449218825567476,0.4990633655784165,1.4647605064018812,-2.4326480123980656,1.453943336936338,1.4492680783271112,0.4903839162092966,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1.0220769691636888
4506,-0.5529777652891688,-0.5065919164222484,-0.8734435208937832,2.6453519010910287,-0.8555685664181375,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,-0.7337110857260613,-0.11970197629714684,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,2,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,-0.5319513915597194
2243,0.26181011758426564,-0.04084592357288879,-1.211642954818051,-0.653047233533098,0.22194912988166376,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,-0.9845526675906446,0.8115932765512364,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,1.4492680783271112,1.462596279828045,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.7956235748130953
8847,-0.6648127549105416,-0.04084592357288879,0.6726110341885836,-0.548972573329202,-1.4839091051845779,0.986202794872424,0.005867974104602262,-0.6258635316811727,0.6877017778060507,2.095570551888906,-1.436575972717586,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,1.4492680783271112,-0.4818284474094517,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.7098952596713511
1242,-0.6572600821294203,0.4249000692764709,-1.5015281838959946,-0.2423063338358901,-0.7932763214216777,-1.657772526501367,0.005867974104602262,-0.6258635316811727,-0.7322787280459192,-0.7600843615430446,-0.47294840851206826,-1.4547808719219755,-2.4194358483304526,-0.48500389479862627,-0.48098688487745467,-1.4487185455478664,-2.4400793308030098,-0.4818284474094517,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.7446390425304151
5710,1.1418004324488473,2.7536300335232693,-1.4532139790496708,-0.4573691409143525,-1.1346049131065108,0.986202794872424,1.0175876473118841,2.519179341088539,0.9775541049057938,-0.0035936843279776674,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-1.45681744863776,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1.2344709675151304
7400,-0.628643074252328,-0.9723379092716081,1.6388951311150628,-0.6840013549763463,1.8928350756369192,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,1.1095291542604058,-0.4694543940831323,-1.436575972717586,-0.48821328709573447,-1.446602777027496,-1.45988609539888,-0.48098688487745467,-0.48116458471979834,-1.4677424785204796,-1.4540408110282002,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.9107488896884068
3005,-0.3415722179937483,-0.9723379092716081,-1.066700340279079,-0.07350413251354947,2.2336362092010087,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,-1.2350881047058906,1.688851528179101,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,0.4903839162092966,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-1.1302305684399772
9291,0.723146772416422,0.8906460621258305,-0.2936730627378957,0.620514534099179,-0.040719232410672344,-0.9967786961579193,1.0175876473118841,0.9466579047036832,1.295938214987956,-0.6442362874034037,1.4543067198989672,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,0.4948436788828508,1.453943336936338,-0.4954056262379492,-0.4818284474094517,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1.1188618143434945
4224,0.23007503378836186,0.4249000692764709,-0.970071930586431,0.04693912498494144,0.12974081276834443,0.3252089645289763,0.005867974104602262,-0.6258635316811727,-0.741730981407903,0.05510320481885834,-0.47294840851206826,1.4449218825567476,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-0.7255242921460539
8276,-0.5999567757992621,-0.5065919164222484,1.6388951311150628,-0.059432819992106756,-1.2824393088702324,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0.17951548693326683,0.17053149315260288,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,-1.45681744863776,-1.4487185455478664,0.47693122604458105,-1.4540408110282002,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.01726027894147674
